estimand,contrast,ensembl,symbol,baseMean,log2FoldChange,lfcSE,ci95_low,ci95_high,stat,pvalue,padj,direction,feature_universe,symbol_mapping,estimand_note
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000120,Ngfr,0.8055625244511897,-0.007405571676279034,0.9416239407104627,-1.8529545824494646,1.8381434390969065,-0.007864680745788463,0.9937249573459399,0.9998952075563796,More positive in source-labelled control,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000126,Wnt9a,0.5691215283008529,-0.22648572507411932,1.3018292068303405,-2.778024084483931,2.3250526343356923,-0.173974991408866,0.8618851164537404,0.9998952075563796,More positive in source-labelled control,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000127,Fer,17.911230115778885,0.0032725377657283725,0.26742918782497355,-0.5208790387860172,0.5274241143174738,0.012237025406030756,0.9902365100309443,0.9998952075563796,More positive in combined exposure,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000131,Xpo6,46.097480966319516,0.2515323099372256,0.35106486586125024,-0.43654218338820977,0.939606803262661,0.7164838592439425,0.47369263048001226,0.9998952075563796,More positive in combined exposure,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000134,Tfe3,148.75645089038449,0.3689380486619862,0.31125089100161507,-0.24110248785718114,0.9789785851811535,1.1853397350116237,0.23588314896572365,0.9998952075563796,More positive in combined exposure,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000148,Brat1,34.75872803897671,0.06947090889794223,0.21348229734160643,-0.34894670522847715,0.4878885230243616,0.32541765646627585,0.7448649941754791,0.9998952075563796,More positive in combined exposure,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000149,Gna12,65.05879347989453,-0.031151514903405394,0.14598499475640395,-0.3172768469092257,0.2549738171024149,-0.21338847157124596,0.8310239717916879,0.9998952075563796,More positive in source-labelled control,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000157,Itgb2l,0.6990411932578072,-1.6843866410467547,1.3341770307442613,-4.299325570306094,0.930552288212585,-1.2624911104241776,0.20677212306486095,0.9998952075563796,More positive in source-labelled control,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000167,Pih1d2,1.8616952374335554,-0.9085194579002144,0.6517395869053555,-2.1859055755337233,0.3688666597332947,-1.393991520776147,0.1633201651780545,0.9998952075563796,More positive in source-labelled control,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000168,Dlat,13.891667382094004,-0.08323879381366736,0.32577054072452843,-0.7217373208578819,0.5552597332305471,-0.25551356985361695,0.798326464145537,0.9998952075563796,More positive in source-labelled control,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000171,Sdhd,24.83811190290753,0.22692397908412912,0.21644261414969446,-0.19729574936897135,0.6511437075372296,1.0484256068316824,0.29444256082847936,0.9998952075563796,More positive in combined exposure,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000184,Ccnd2,2.344152172155393,0.07966097857715464,1.0009733674101196,-1.882210771030458,2.0415327281847673,0.07958351457768195,0.9365685070854131,0.9998952075563796,More positive in combined exposure,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000194,Gpr107,78.35865051417348,0.09732259910658678,0.24374644024103803,-0.38041164512569214,0.5750568433388656,0.3992780325749397,0.6896883516127846,0.9998952075563796,More positive in combined exposure,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000197,Nalcn,3.332887367873401,-0.15127073924242934,0.48192842278769954,-1.0958330910325125,0.7932916125476537,-0.3138863202286526,0.753607380576357,0.9998952075563796,More positive in source-labelled control,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000202,Btbd17,1.0887241949564395,0.38521910055516473,1.1849670013708042,-1.9372735450000356,2.7077117461103652,0.3250884624715558,0.7451141207487166,0.9998952075563796,More positive in combined exposure,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000204,Slfn4,1.3743439177251897,-0.15474474193996526,0.8052365542219978,-1.7329793872502148,1.4234899033702844,-0.19217302186371346,0.84760667746058,0.9998952075563796,More positive in source-labelled control,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000214,Th,1.4327803964467014,0.9160367318114891,0.7385929086312207,-0.5315787683423859,2.3636522319653643,1.2402457715294233,0.21488450336380063,0.9998952075563796,More positive in combined exposure,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000223,Drp2,1.301391824223433,0.4411871055980062,0.8153225434058962,-1.1568157152611445,2.039189926457157,0.5411197190194308,0.5884250674509885,0.9998952075563796,More positive in combined exposure,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000244,Tspan32,12.836932568595866,0.04207260621663287,0.303558160149928,-0.5528904548904676,0.6370356673237334,0.13859817240904718,0.8897676875782021,0.9998952075563796,More positive in combined exposure,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000248,Clec2g,1.8107048380999342,-0.6405232275868706,0.752144330349292,-2.114699026247479,0.8336525710737379,-0.8515961654452875,0.3944382686097595,0.9998952075563796,More positive in source-labelled control,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000253,Gmpr,37.71250863766689,-0.013966226997299836,0.17758457603598446,-0.362025600237644,0.33409314624304437,-0.07864549562271568,0.9373145993078403,0.9998952075563796,More positive in source-labelled control,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000266,Mid2,1.0267592362641993,0.8645201313794947,1.085945883238929,-1.2638946889283442,2.9929349516873334,0.796098723447422,0.42597465609142304,0.9998952075563796,More positive in combined exposure,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000275,Trim25,14.579669604476253,0.3147338399299446,0.30429008649315703,-0.2816637704492209,0.9111314503091101,1.0343217012330186,0.3009857949387892,0.9998952075563796,More positive in combined exposure,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000276,Dgke,14.372900641028973,-0.3264390725030795,0.24228410816425203,-0.8013071985314202,0.14842905352526115,-1.3473400091176273,0.17787075205881867,0.9998952075563796,More positive in source-labelled control,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000278,Scpep1,66.96167334673719,0.034785032142754635,0.15721793241574789,-0.2733564531159634,0.3429265174014727,0.22125359116648935,0.8248949833500826,0.9998952075563796,More positive in combined exposure,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000282,Mnt,9.925439298173016,0.07655439630046956,0.2961986188229864,-0.5039842288630914,0.6570930214640305,0.2584562905953989,0.796054778209395,0.9998952075563796,More positive in combined exposure,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000290,Itgb2,251.23489291985322,0.03218543478169754,0.10999162727433227,-0.18339419327694717,0.24776506284034222,0.2926171344062691,0.7698148154046247,0.9998952075563796,More positive in combined exposure,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000295,Hddc2,5.941871229877674,0.2810869283703042,0.3486724814702457,-0.40229857771158656,0.9644724344521949,0.8061632142148017,0.4201487462431181,0.9998952075563796,More positive in combined exposure,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000301,Pemt,1.0342063061204634,-0.919389973527597,1.0388537321443005,-2.955505873735446,1.1167259266802518,-0.885004255247639,0.37615433632832257,0.9998952075563796,More positive in source-labelled control,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000303,Cdh1,1.5508055902699596,1.751653960146364,0.945515690399821,-0.10152273985480842,3.6048306601475364,1.8525911076162673,0.06394098797868335,0.9998952075563796,More positive in combined exposure,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000305,Cdh4,1.829240958122234,0.007154306597083352,1.168549514161095,-2.28316065531044,2.2974692685046065,0.006122382073145996,0.9951150763859093,0.9999427391092213,More positive in combined exposure,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000308,Ckmt1,0.7622747389107802,0.0502979466444012,1.3668816215161237,-2.62874080265691,2.729336695945712,0.0367975879203142,0.9706463973083677,0.9998952075563796,More positive in combined exposure,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000317,Bcl6b,1.3566312616996803,0.7506221718402878,0.8664278978122306,-0.947545303072434,2.4487896467530095,0.8663411851530203,0.38630308705157795,0.9998952075563796,More positive in combined exposure,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000318,Clec10a,1.1528103600065784,1.7893483155267296,1.2410104720246304,-0.6429875140785977,4.221684145132057,1.4418478778889918,0.14934529283798642,0.9998952075563796,More positive in combined exposure,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000320,Alox12,12.832098677435724,0.13698770176305564,0.29009278624460727,-0.43158371145125085,0.7055591149773621,0.4722202972932499,0.6367695534140343,0.9998952075563796,More positive in combined exposure,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000325,NA,48.61439757396544,-0.07194220409638026,0.26167607131837683,-0.5848178794963333,0.4409334713035728,-0.27492847830495515,0.7833711873802545,0.9998952075563796,More positive in source-labelled control,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000326,Comt,227.81402212395312,0.029966663840195543,0.09893432081959935,-0.16394104180115038,0.22387436948154144,0.3028945222643001,0.76197024598911,0.9998952075563796,More positive in combined exposure,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000339,Rtca,11.833639156304745,-0.24026628422349094,0.2803250667648306,-0.7896933190463448,0.3091607505993629,-0.8570988210093048,0.39139027271017557,0.9998952075563796,More positive in source-labelled control,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000340,Dbt,11.451874351078274,0.40661225501349274,0.2980827120049601,-0.1776191249302541,0.9908436349572396,1.364092041026273,0.17253859939262056,0.9998952075563796,More positive in combined exposure,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000346,Dazap2,137.5695050614409,0.08561364985699411,0.1454736663848673,-0.19950949695634085,0.37073679667032905,0.5885164785116047,0.556185676510231,0.9998952075563796,More positive in combined exposure,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000355,Mcts1,10.833026974166899,0.051068336964557245,0.28807122999568596,-0.5135408988091416,0.6156775727382561,0.17727676923975375,0.8592909972402252,0.9998952075563796,More positive in combined exposure,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000365,Rnf17,4.613826496927486,0.8765385746916075,0.5450617261902019,-0.19176277799242025,1.9448399273756352,1.6081455229269486,0.10780331106915003,0.9998952075563796,More positive in combined exposure,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000374,Trappc10,13.386534891582947,-0.728140619881946,0.26800973519923865,-1.2534300483785703,-0.2028511913853216,-2.7168439211383335,0.006590768018064886,0.9998952075563796,More positive in source-labelled control,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000378,Ccm2,28.950831860049433,-0.12922836063459708,0.18442996173781773,-0.4907044433108199,0.23224772204162575,-0.7006907089115259,0.48349605559356934,0.9998952075563796,More positive in source-labelled control,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000384,Tbrg4,25.074122827723595,0.029441367754018018,0.19013858815600554,-0.3432234171030468,0.40210615261108285,0.15484162388889658,0.8769461758024483,0.9998952075563796,More positive in combined exposure,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000385,Tmprss2,4.414707393981489,-1.0709807551769184,1.0069370607739254,-3.044541128992431,0.9025796186385944,-1.0636024801329385,0.28750881841370945,0.9998952075563796,More positive in source-labelled control,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000386,Mx1,12.188092072062746,-0.2647087835342375,0.37530375946340727,-1.000290635344999,0.47087306827652403,-0.7053187634270075,0.48061188619466916,0.9998952075563796,More positive in source-labelled control,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000392,Fap,3.103929539222745,-1.9230623742556239,0.696008202136558,-3.2872133833877513,-0.5589113651234967,-2.7629880917384875,0.005727485602826556,0.9998952075563796,More positive in source-labelled control,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000399,Ndufa9,39.01634060280641,0.16135771434729482,0.15440123035910433,-0.14126313632522194,0.4639785650198116,1.0450545890859237,0.2959977403342973,0.9998952075563796,More positive in combined exposure,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000402,Egfl6,0.6623648196053286,-1.1281168047083285,1.14483609009354,-3.3719543094933186,1.1157207000766614,-0.9853959134151289,0.3244296362045239,0.9998952075563796,More positive in source-labelled control,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000409,Lck,2.868108124226073,2.0054770086458458,0.862311794830558,0.31537694733386035,3.695577069957831,2.325698222694399,0.020034655378700358,0.9998952075563796,More positive in combined exposure,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000416,Cttnbp2,2.1183512812222043,2.5053650238687077,0.9890364432173622,0.5668892157650842,4.443840831972331,2.5331372175919906,0.011304669013178144,0.9998952075563796,More positive in combined exposure,"23,732 Ensembl features with >=10 total counts across 17 old 48 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 48 h: isoflurane-plus-laparotomy versus source-labelled control"
